from,to,weight
4706372288,4708822080,0.05
4706372576,4708821408,0.1
4706372576,4708822080,0.05
4706372480,4708821216,0.1
4706372480,4708822080,0.05
4706372768,4708821408,0.1
4706372768,4708822080,0.05
4706371856,4708822320,0.1
4706371856,4708822368,0.05
4706372000,4708822512,0.1
4706372000,4708822368,0.05
4706371904,4708822320,0.1
4706371904,4708822368,0.05
4706372192,4708822512,0.1
4706372192,4708822368,0.05
4706372096,4708822320,0.1
4706372096,4708822368,0.05
4706372384,4708822512,0.1
4706372384,4708822368,0.05
4706372288,4708822320,0.1
4706372288,4708822368,0.05
4706372576,4708822512,0.1
4706372576,4708822368,0.05
4706372480,4708822320,0.1
4706372480,4708822368,0.05
4706372768,4708822512,0.1
4706372768,4708822368,0.05
4706371856,4708839872,0.1
4706371856,4708840736,0.05
4706372000,4708840064,0.1
4706372000,4708840736,0.05
4706371904,4708839872,0.1
4706371904,4708840736,0.05
4706372192,4708840064,0.1
4706372192,4708840736,0.05
4706372096,4708839872,0.1
4706372096,4708840736,0.05
4706372384,4708840064,0.1
4706372384,4708840736,0.05
4706372288,4708839872,0.1
4706372288,4708840736,0.05
4706372576,4708840064,0.1
4706372576,4708840736,0.05
4706372480,4708839872,0.1
4706372480,4708840736,0.05
4706372768,4708840064,0.1
4706372768,4708840736,0.05
4707770176,4708751152,0.1
4707770176,4708752016,0.05
4707782720,4708751344,0.1
4707782720,4708752016,0.05
4707770272,4708751152,0.1
4707770272,4708752016,0.05
4707782912,4708751344,0.1
4707782912,4708752016,0.05
4707782816,4708751152,0.1
4707782816,4708752016,0.05
4707783104,4708751344,0.1
4707783104,4708752016,0.05
4707783008,4708751152,0.1
4707783008,4708752016,0.05
4707783296,4708751344,0.1
4707783296,4708752016,0.05
4707783200,4708751152,0.1
4707783200,4708752016,0.05
4707783488,4708751344,0.1
4707783488,4708752016,0.05
4707770176,4708752256,0.1
4707770176,4708753120,0.05
4707782720,4708752448,0.1
4707782720,4708753120,0.05
4707770272,4708752256,0.1
4707770272,4708753120,0.05
4707782912,4708752448,0.1
4707782912,4708753120,0.05
4707782816,4708752256,0.1
4707782816,4708753120,0.05
4707783104,4708752448,0.1
4707783104,4708753120,0.05
4707783008,4708752256,0.1
4707783008,4708753120,0.05
4707783296,4708752448,0.1
4707783296,4708753120,0.05
4707783200,4708752256,0.1
4707783200,4708753120,0.05
4707783488,4708752448,0.1
4707783488,4708753120,0.05
4707783392,4708753360,0.1
4707783392,4708770672,0.05
4707783728,4708770000,0.1
4707783728,4708770672,0.05
4707783632,4708753360,0.1
4707783632,4708770672,0.05
4707783920,4708770000,0.1
4707783920,4708770672,0.05
4707783824,4708753360,0.1
4707783824,4708770672,0.05
4707784112,4708770000,0.1
4707784112,4708770672,0.05
4707784016,4708753360,0.1
4707784016,4708770672,0.05
4707784304,4708770000,0.1
4707784304,4708770672,0.05
4707784208,4708753360,0.1
4707784208,4708770672,0.05
4707784496,4708770000,0.1
4707784496,4708770672,0.05
4707783392,4708770912,0.1
4707783392,4708771776,0.05
4707783728,4708771104,0.1
4707783728,4708771776,0.05
4707783632,4708770912,0.1
4707783632,4708771776,0.05
4707783920,4708771104,0.1
4707783920,4708771776,0.05
4707783824,4708770912,0.1
4707783824,4708771776,0.05
4707784112,4708771104,0.1
4707784112,4708771776,0.05
4707784016,4708770912,0.1
4707784016,4708771776,0.05
4707784304,4708771104,0.1
4707784304,4708771776,0.05
4707784208,4708770912,0.1
4707784208,4708771776,0.05
4707784496,4708771104,0.1
4707784496,4708771776,0.05
4707784592,4708772016,0.1
4707784592,4708772880,0.05
4707784736,4708772208,0.1
4707784736,4708772880,0.05
4707784640,4708772016,0.1
4707784640,4708772880,0.05
4707784928,4708772208,0.1
4707784928,4708772880,0.05
4707784832,4708772016,0.1
4707784832,4708772880,0.05
4707785120,4708772208,0.1
4707785120,4708772880,0.05
4707785024,4708772016,0.1
4707785024,4708772880,0.05
4707785312,4708772208,0.1
4707785312,4708772880,0.05
4707785216,4708772016,0.1
4707785216,4708772880,0.05
4707785504,4708772208,0.1
4707785504,4708772880,0.05
4707784592,4708773120,0.1
4707784592,4708773168,0.05
4707784736,4708773312,0.1
4707784736,4708773168,0.05
4707784640,4708773120,0.1
4707784640,4708773168,0.05
4707784928,4708773312,0.1
4707784928,4708773168,0.05
4707784832,4708773120,0.1
4707784832,4708773168,0.05
4707785120,4708773312,0.1
4707785120,4708773168,0.05
4707785024,4708773120,0.1
4707785024,4708773168,0.05
4707785312,4708773312,0.1
4707785312,4708773168,0.05
4707785216,4708773120,0.1
4707785216,4708773168,0.05
4707785504,4708773312,0.1
4707785504,4708773168,0.05
4707770176,4708786576,0.1
4707770176,4708787440,0.05
4707782720,4708786768,0.1
4707782720,4708787440,0.05
4707770272,4708786576,0.1
4707770272,4708787440,0.05
4707782912,4708786768,0.1
4707782912,4708787440,0.05
4707782816,4708786576,0.1
4707782816,4708787440,0.05
4707783104,4708786768,0.1
4707783104,4708787440,0.05
4707783008,4708786576,0.1
4707783008,4708787440,0.05
4707783296,4708786768,0.1
4707783296,4708787440,0.05
4707783200,4708786576,0.1
4707783200,4708787440,0.05
4707783488,4708786768,0.1
4707783488,4708787440,0.05
4707770176,4708787680,0.1
4707770176,4708788544,0.05
4707782720,4708787872,0.1
4707782720,4708788544,0.05
4707770272,4708787680,0.1
4707770272,4708788544,0.05
4707782912,4708787872,0.1
4707782912,4708788544,0.05
4707782816,4708787680,0.1
4707782816,4708788544,0.05
4707783104,4708787872,0.1
4707783104,4708788544,0.05
4707783008,4708787680,0.1
4707783008,4708788544,0.05
4707783296,4708787872,0.1
4707783296,4708788544,0.05
4707783200,4708787680,0.1
4707783200,4708788544,0.05
4707783488,4708787872,0.1
4707783488,4708788544,0.05
4707783392,4708788784,0.1
4707783392,4708789648,0.05
4707783728,4708788976,0.1
4707783728,4708789648,0.05
4707783632,4708788784,0.1
4707783632,4708789648,0.05
4707783920,4708788976,0.1
4707783920,4708789648,0.05
4707783824,4708788784,0.1
4707783824,4708789648,0.05
4707784112,4708788976,0.1
4707784112,4708789648,0.05
4707784016,4708788784,0.1
4707784016,4708789648,0.05
4707784304,4708788976,0.1
4707784304,4708789648,0.05
4707784208,4708788784,0.1
4707784208,4708789648,0.05
4707784496,4708788976,0.1
4707784496,4708789648,0.05
4707783392,4708789888,0.1
4707783392,4708789936,0.05
4707783728,4708790080,0.1
4707783728,4708789936,0.05
4707783632,4708789888,0.1
4707783632,4708789936,0.05
4707783920,4708790080,0.1
4707783920,4708789936,0.05
4707783824,4708789888,0.1
4707783824,4708789936,0.05
4707784112,4708790080,0.1
4707784112,4708789936,0.05
4707784016,4708789888,0.1
4707784016,4708789936,0.05
4707784304,4708790080,0.1
4707784304,4708789936,0.05
4707784208,4708789888,0.1
4707784208,4708789936,0.05
4707784496,4708790080,0.1
4707784496,4708789936,0.05
4707784592,4708803344,0.1
4707784592,4708804208,0.05
4707784736,4708803536,0.1
4707784736,4708804208,0.05
4707784640,4708803344,0.1
4707784640,4708804208,0.05
4707784928,4708803536,0.1
4707784928,4708804208,0.05
4707784832,4708803344,0.1
4707784832,4708804208,0.05
4707785120,4708803536,0.1
4707785120,4708804208,0.05
4707785024,4708803344,0.1
4707785024,4708804208,0.05
4707785312,4708803536,0.1
4707785312,4708804208,0.05
4707785216,4708803344,0.1
4707785216,4708804208,0.05
4707785504,4708803536,0.1
4707785504,4708804208,0.05
4707784592,4708804448,0.1
4707784592,4708805312,0.05
4707784736,4708804640,0.1
4707784736,4708805312,0.05
4707784640,4708804448,0.1
4707784640,4708805312,0.05
4707784928,4708804640,0.1
4707784928,4708805312,0.05
4707784832,4708804448,0.1
4707784832,4708805312,0.05
4707785120,4708804640,0.1
4707785120,4708805312,0.05
4707785024,4708804448,0.1
4707785024,4708805312,0.05
4707785312,4708804640,0.1
4707785312,4708805312,0.05
4707785216,4708804448,0.1
4707785216,4708805312,0.05
4707785504,4708804640,0.1
4707785504,4708805312,0.05
4707770176,4708805552,0.1
4707770176,4708806416,0.05
4707782720,4708805744,0.1
4707782720,4708806416,0.05
4707770272,4708805552,0.1
4707770272,4708806416,0.05
4707782912,4708805744,0.1
4707782912,4708806416,0.05
4707782816,4708805552,0.1
4707782816,4708806416,0.05
4707783104,4708805744,0.1
4707783104,4708806416,0.05
4707783008,4708805552,0.1
4707783008,4708806416,0.05
4707783296,4708805744,0.1
4707783296,4708806416,0.05
4707783200,4708805552,0.1
4707783200,4708806416,0.05
4707783488,4708805744,0.1
4707783488,4708806416,0.05
4707770176,4708819008,0.1
4707770176,4708819872,0.05
4707782720,4708819200,0.1
4707782720,4708819872,0.05
4707770272,4708819008,0.1
4707770272,4708819872,0.05
4707782912,4708819200,0.1
4707782912,4708819872,0.05
4707782816,4708819008,0.1
4707782816,4708819872,0.05
4707783104,4708819200,0.1
4707783104,4708819872,0.05
4707783008,4708819008,0.1
4707783008,4708819872,0.05
4707783296,4708819200,0.1
4707783296,4708819872,0.05
4707783200,4708819008,0.1
4707783200,4708819872,0.05
4707783488,4708819200,0.1
4707783488,4708819872,0.05
4707783392,4708820112,0.1
4707783392,4708820976,0.05
4707783728,4708820304,0.1
4707783728,4708820976,0.05
4707783632,4708820112,0.1
4707783632,4708820976,0.05
4707783920,4708820304,0.1
4707783920,4708820976,0.05
4707783824,4708820112,0.1
4707783824,4708820976,0.05
4707784112,4708820304,0.1
4707784112,4708820976,0.05
4707784016,4708820112,0.1
4707784016,4708820976,0.05
4707784304,4708820304,0.1
4707784304,4708820976,0.05
4707784208,4708820112,0.1
4707784208,4708820976,0.05
4707784496,4708820304,0.1
4707784496,4708820976,0.05
4707783392,4708821216,0.1
4707783392,4708822080,0.05
4707783728,4708821408,0.1
4707783728,4708822080,0.05
4707783632,4708821216,0.1
4707783632,4708822080,0.05
4707783920,4708821408,0.1
4707783920,4708822080,0.05
4707783824,4708821216,0.1
4707783824,4708822080,0.05
4707784112,4708821408,0.1
4707784112,4708822080,0.05
4707784016,4708821216,0.1
4707784016,4708822080,0.05
4707784304,4708821408,0.1
4707784304,4708822080,0.05
4707784208,4708821216,0.1
4707784208,4708822080,0.05
4707784496,4708821408,0.1
4707784496,4708822080,0.05
4707784592,4708822320,0.1
4707784592,4708822368,0.05
4707784736,4708822512,0.1
4707784736,4708822368,0.05
4707784640,4708822320,0.1
4707784640,4708822368,0.05
4707784928,4708822512,0.1
4707784928,4708822368,0.05
4707784832,4708822320,0.1
4707784832,4708822368,0.05
4707785120,4708822512,0.1
4707785120,4708822368,0.05
4707785024,4708822320,0.1
4707785024,4708822368,0.05
4707785312,4708822512,0.1
4707785312,4708822368,0.05
4707785216,4708822320,0.1
4707785216,4708822368,0.05
4707785504,4708822512,0.1
4707785504,4708822368,0.05
4707784592,4708839872,0.1
4707784592,4708840736,0.05
4707784736,4708840064,0.1
4707784736,4708840736,0.05
4707784640,4708839872,0.1
4707784640,4708840736,0.05
4707784928,4708840064,0.1
4707784928,4708840736,0.05
4707784832,4708839872,0.1
4707784832,4708840736,0.05
4707785120,4708840064,0.1
4707785120,4708840736,0.05
4707785024,4708839872,0.1
4707785024,4708840736,0.05
4707785312,4708840064,0.1
4707785312,4708840736,0.05
4707785216,4708839872,0.1
4707785216,4708840736,0.05
4707785504,4708840064,0.1
4707785504,4708840736,0.05
4706373104,4707859952,0.1
4706373104,4707860000,0.05
4706373296,4707860144,0.1
4706373296,4707860000,0.05
4706373200,4707859952,0.1
4706373200,4707860000,0.05
4706373488,4707860144,0.1
4706373488,4707860000,0.05
4706373392,4707859952,0.1
4706373392,4707860000,0.05
4706390128,4707860144,0.1
4706390128,4707860000,0.05
4706373584,4707859952,0.1
4706373584,4707860000,0.05
4706390320,4707860144,0.1
4706390320,4707860000,0.05
4706390224,4707859952,0.1
4706390224,4707860000,0.05
4706390512,4707860144,0.1
4706390512,4707860000,0.05
4706373104,4708639360,0.1
4706373104,4708640224,0.05
4706373296,4708639552,0.1
4706373296,4708640224,0.05
4706373200,4708639360,0.1
4706373200,4708640224,0.05
4706373488,4708639552,0.1
4706373488,4708640224,0.05
4706373392,4708639360,0.1
4706373392,4708640224,0.05
4706390128,4708639552,0.1
4706390128,4708640224,0.05
4706373584,4708639360,0.1
4706373584,4708640224,0.05
4706390320,4708639552,0.1
4706390320,4708640224,0.05
4706390224,4708639360,0.1
4706390224,4708640224,0.05
4706390512,4708639552,0.1
4706390512,4708640224,0.05
4706390416,4708640464,0.1
4706390416,4708641328,0.05
4706390752,4708640656,0.1
4706390752,4708641328,0.05
4706390656,4708640464,0.1
4706390656,4708641328,0.05
4706390944,4708640656,0.1
4706390944,4708641328,0.05
4706390848,4708640464,0.1
4706390848,4708641328,0.05
4706391136,4708640656,0.1
4706391136,4708641328,0.05
4706391040,4708640464,0.1
4706391040,4708641328,0.05
4706391328,4708640656,0.1
4706391328,4708641328,0.05
4706391232,4708640464,0.1
4706391232,4708641328,0.05
4706391520,4708640656,0.1
4706391520,4708641328,0.05
4706390416,4708641568,0.1
4706390416,4708642432,0.05
4706390752,4708641760,0.1
4706390752,4708642432,0.05
4706390656,4708641568,0.1
4706390656,4708642432,0.05
4706390944,4708641760,0.1
4706390944,4708642432,0.05
4706390848,4708641568,0.1
4706390848,4708642432,0.05
4706391136,4708641760,0.1
4706391136,4708642432,0.05
4706391040,4708641568,0.1
4706391040,4708642432,0.05
4706391328,4708641760,0.1
4706391328,4708642432,0.05
4706391232,4708641568,0.1
4706391232,4708642432,0.05
4706391520,4708641760,0.1
4706391520,4708642432,0.05
4706391616,4708642672,0.1
4706391616,4708642720,0.05
4706391760,4708655216,0.1
4706391760,4708642720,0.05
4706391664,4708642672,0.1
4706391664,4708642720,0.05
4706391952,4708655216,0.1
4706391952,4708642720,0.05
4706391856,4708642672,0.1
4706391856,4708642720,0.05
4706392144,4708655216,0.1
4706392144,4708642720,0.05
4706392048,4708642672,0.1
4706392048,4708642720,0.05
4706392336,4708655216,0.1
4706392336,4708642720,0.05
4706392240,4708642672,0.1
4706392240,4708642720,0.05
4706392528,4708655216,0.1
4706392528,4708642720,0.05
4706391616,4708656128,0.1
4706391616,4708656992,0.05
4706391760,4708656320,0.1
4706391760,4708656992,0.05
4706391664,4708656128,0.1
4706391664,4708656992,0.05
4706391952,4708656320,0.1
4706391952,4708656992,0.05
4706391856,4708656128,0.1
4706391856,4708656992,0.05
4706392144,4708656320,0.1
4706392144,4708656992,0.05
4706392048,4708656128,0.1
4706392048,4708656992,0.05
4706392336,4708656320,0.1
4706392336,4708656992,0.05
4706392240,4708656128,0.1
4706392240,4708656992,0.05
4706392528,4708656320,0.1
4706392528,4708656992,0.05
4707785840,4707859952,0.1
4707785840,4707860000,0.05
4707786032,4707860144,0.1
4707786032,4707860000,0.05
4707785936,4707859952,0.1
4707785936,4707860000,0.05
4707786224,4707860144,0.1
4707786224,4707860000,0.05
4707786128,4707859952,0.1
4707786128,4707860000,0.05
4707786416,4707860144,0.1
4707786416,4707860000,0.05
4707786320,4707859952,0.1
4707786320,4707860000,0.05
4707786608,4707860144,0.1
4707786608,4707860000,0.05
4707786512,4707859952,0.1
4707786512,4707860000,0.05
4707799152,4707860144,0.1
4707799152,4707860000,0.05
4707785840,4708639360,0.1
4707785840,4708640224,0.05
4707786032,4708639552,0.1
4707786032,4708640224,0.05
4707785936,4708639360,0.1
4707785936,4708640224,0.05
4707786224,4708639552,0.1
4707786224,4708640224,0.05
4707786128,4708639360,0.1
4707786128,4708640224,0.05
4707786416,4708639552,0.1
4707786416,4708640224,0.05
4707786320,4708639360,0.1
4707786320,4708640224,0.05
4707786608,4708639552,0.1
4707786608,4708640224,0.05
4707786512,4708639360,0.1
4707786512,4708640224,0.05
4707799152,4708639552,0.1
4707799152,4708640224,0.05
4707785840,4708640464,0.1
4707785840,4708641328,0.05
4707786032,4708640656,0.1
4707786032,4708641328,0.05
4707785936,4708640464,0.1
4707785936,4708641328,0.05
4707786224,4708640656,0.1
4707786224,4708641328,0.05
4707786128,4708640464,0.1
4707786128,4708641328,0.05
4707786416,4708640656,0.1
4707786416,4708641328,0.05
4707786320,4708640464,0.1
4707786320,4708641328,0.05
4707786608,4708640656,0.1
4707786608,4708641328,0.05
4707786512,4708640464,0.1
4707786512,4708641328,0.05
4707799152,4708640656,0.1
4707799152,4708641328,0.05
4707785840,4708641568,0.1
4707785840,4708642432,0.05
4707786032,4708641760,0.1
4707786032,4708642432,0.05
4707785936,4708641568,0.1
4707785936,4708642432,0.05
4707786224,4708641760,0.1
4707786224,4708642432,0.05
4707786128,4708641568,0.1
4707786128,4708642432,0.05
4707786416,4708641760,0.1
4707786416,4708642432,0.05
4707786320,4708641568,0.1
4707786320,4708642432,0.05
4707786608,4708641760,0.1
4707786608,4708642432,0.05
4707786512,4708641568,0.1
4707786512,4708642432,0.05
4707799152,4708641760,0.1
4707799152,4708642432,0.05
4707785840,4708642672,0.1
4707785840,4708642720,0.05
4707786032,4708655216,0.1
4707786032,4708642720,0.05
4707785936,4708642672,0.1
4707785936,4708642720,0.05
4707786224,4708655216,0.1
4707786224,4708642720,0.05
4707786128,4708642672,0.1
4707786128,4708642720,0.05
4707786416,4708655216,0.1
4707786416,4708642720,0.05
4707786320,4708642672,0.1
4707786320,4708642720,0.05
4707786608,4708655216,0.1
4707786608,4708642720,0.05
4707786512,4708642672,0.1
4707786512,4708642720,0.05
4707799152,4708655216,0.1
4707799152,4708642720,0.05
4707785840,4708656128,0.1
4707785840,4708656992,0.05
4707786032,4708656320,0.1
4707786032,4708656992,0.05
4707785936,4708656128,0.1
4707785936,4708656992,0.05
4707786224,4708656320,0.1
4707786224,4708656992,0.05
4707786128,4708656128,0.1
4707786128,4708656992,0.05
4707786416,4708656320,0.1
